Australian Bureau of Statistics,,,,,,,,,,,,
1270055006C001 Statistical Area Level 1 2011 to Local Government Area 2011,,,,,,,,,,,,
Released at 11.30am (Canberra time) 27 June 2012,,,,,,,,,,,,
Table 3 Correspondence,,,,,,,,,,,,
,,,,,,,,,,,,
SA1_MAINCODE_2011,SA1_7DIGITCODE_2011,LGA_CODE_2011,LGA_NAME_2011,RATIO,PERCENTAGE,,,,,,,
10103101417,1101417,12050,Cooma-Monaro (A),1,100,,,,,,,
10103101418,1101418,12050,Cooma-Monaro (A),0.7032072,70.3207176,,,,,,,
10103101418,1101418,17050,Snowy River (A),0.2967928,29.6792824,,,,,,,
10103101501,1101501,17050,Snowy River (A),1,100,,,,,,,
10103101502,1101502,12050,Cooma-Monaro (A),0.0771951,7.7195141,,,,,,,
10103101502,1101502,17050,Snowy River (A),0.9228049,92.2804859,,,,,,,
10103101503,1101503,12050,Cooma-Monaro (A),1,100,,,,,,,
10103101504,1101504,12050,Cooma-Monaro (A),0.9896605,98.9660526,,,,,,,
10103101504,1101504,17050,Snowy River (A),0.0103034,1.0303431,,,,,,,
10103101505,1101505,12050,Cooma-Monaro (A),1,100,,,,,,,
10103101506,1101506,12050,Cooma-Monaro (A),1,100,,,,,,,
10103101507,1101507,12050,Cooma-Monaro (A),1,100,,,,,,,
10103101508,1101508,12050,Cooma-Monaro (A),1,100,,,,,,,
10103101509,1101509,12050,Cooma-Monaro (A),1,100,,,,,,,
10103101510,1101510,12050,Cooma-Monaro (A),0.6490724,64.9072445,,,,,,,
10103101510,1101510,17050,Snowy River (A),0.3509276,35.0927555,,,,,,,
10103101511,1101511,17050,Snowy River (A),1,100,,,,,,,
10103101512,1101512,12050,Cooma-Monaro (A),0.9999952,99.9995169,,,,,,,
10103101513,1101513,17050,Snowy River (A),1,100,,,,,,,
10103101601,1101601,17050,Snowy River (A),1,100,,,,,,,
10103101602,1101602,17050,Snowy River (A),1,100,,,,,,,
10103101603,1101603,17050,Snowy River (A),1,100,,,,,,,
10103101604,1101604,17050,Snowy River (A),1,100,,,,,,,
10103101605,1101605,17050,Snowy River (A),1,100,,,,,,,
10103101606,1101606,17050,Snowy River (A),1,100,,,,,,,
10103101607,1101607,17050,Snowy River (A),1,100,,,,,,,
10103101608,1101608,17050,Snowy River (A),1,100,,,,,,,
10103101609,1101609,17050,Snowy River (A),1,100,,,,,,,
10103101610,1101610,17050,Snowy River (A),1,100,,,,,,,
10103101611,1101611,17050,Snowy River (A),1,100,,,,,,,
10103101612,1101612,17050,Snowy River (A),1,100,,,,,,,
10103101613,1101613,17050,Snowy River (A),1,100,,,,,,,
10103101614,1101614,17050,Snowy River (A),1,100,,,,,,,
10103101615,1101615,17050,Snowy River (A),1,100,,,,,,,
10103101616,1101616,17050,Snowy River (A),1,100,,,,,,,
10103101617,1101617,17050,Snowy River (A),1,100,,,,,,,
10103101618,1101618,17050,Snowy River (A),1,100,,,,,,,
10103101619,1101619,17050,Snowy River (A),1,100,,,,,,,
10103101620,1101620,17050,Snowy River (A),1,100,,,,,,,
10104101701,1101701,12750,Eurobodalla (A),1,100,,,,,,,
10104101702,1101702,12750,Eurobodalla (A),1,100,,,,,,,
10104101703,1101703,12750,Eurobodalla (A),1,100,,,,,,,
10104101704,1101704,12750,Eurobodalla (A),1,100,,,,,,,
10104101705,1101705,12750,Eurobodalla (A),1,100,,,,,,,
10104101706,1101706,12750,Eurobodalla (A),1,100,,,,,,,
10104101707,1101707,12750,Eurobodalla (A),1,100,,,,,,,
10104101708,1101708,12750,Eurobodalla (A),1,100,,,,,,,
10104101709,1101709,12750,Eurobodalla (A),1,100,,,,,,,
10104101710,1101710,12750,Eurobodalla (A),1,100,,,,,,,
10104101711,1101711,12750,Eurobodalla (A),1,100,,,,,,,
10104101712,1101712,12750,Eurobodalla (A),1,100,,,,,,,
10104101713,1101713,12750,Eurobodalla (A),1,100,,,,,,,
10104101714,1101714,12750,Eurobodalla (A),1,100,,,,,,,
10104101715,1101715,12750,Eurobodalla (A),1,100,,,,,,,
10104101716,1101716,12750,Eurobodalla (A),1,100,,,,,,,
10104101717,1101717,12750,Eurobodalla (A),1,100,,,,,,,
10104101718,1101718,12750,Eurobodalla (A),1,100,,,,,,,
10104101719,1101719,12750,Eurobodalla (A),1,100,,,,,,,
10104101720,1101720,12750,Eurobodalla (A),1,100,,,,,,,
10104101721,1101721,12750,Eurobodalla (A),1,100,,,,,,,
10104101722,1101722,12750,Eurobodalla (A),1,100,,,,,,,
10104101801,1101801,12750,Eurobodalla (A),1,100,,,,,,,
10104101802,1101802,12750,Eurobodalla (A),1,100,,,,,,,
10104101803,1101803,12750,Eurobodalla (A),1,100,,,,,,,
10104101804,1101804,12750,Eurobodalla (A),1,100,,,,,,,
10104101805,1101805,12750,Eurobodalla (A),1,100,,,,,,,
10104101806,1101806,12750,Eurobodalla (A),1,100,,,,,,,
10104101807,1101807,12750,Eurobodalla (A),1,100,,,,,,,
10104101808,1101808,12750,Eurobodalla (A),1,100,,,,,,,
10104101809,1101809,12750,Eurobodalla (A),1,100,,,,,,,
10104101810,1101810,12750,Eurobodalla (A),1,100,,,,,,,
10104101811,1101811,12750,Eurobodalla (A),1,100,,,,,,,
10104101812,1101812,12750,Eurobodalla (A),1,100,,,,,,,
10104101813,1101813,12750,Eurobodalla (A),1,100,,,,,,,
10104101814,1101814,12750,Eurobodalla (A),1,100,,,,,,,
10104101815,1101815,12750,Eurobodalla (A),1,100,,,,,,,
10104101816,1101816,12750,Eurobodalla (A),1,100,,,,,,,
10104101817,1101817,12750,Eurobodalla (A),1,100,,,,,,,
10104101818,1101818,12750,Eurobodalla (A),1,100,,,,,,,
10104101819,1101819,12750,Eurobodalla (A),1,100,,,,,,,
10104101820,1101820,12750,Eurobodalla (A),1,100,,,,,,,
10104101821,1101821,12750,Eurobodalla (A),1,100,,,,,,,
10104101822,1101822,12750,Eurobodalla (A),1,100,,,,,,,
10104101823,1101823,12750,Eurobodalla (A),1,100,,,,,,,
10104101824,1101824,12750,Eurobodalla (A),1,100,,,,,,,
10104101901,1101901,10550,Bega Valley (A),1,100,,,,,,,
10104101902,1101902,10550,Bega Valley (A),1,100,,,,,,,
10104101903,1101903,10550,Bega Valley (A),1,100,,,,,,,
10104101904,1101904,10550,Bega Valley (A),1,100,,,,,,,
10104101905,1101905,10550,Bega Valley (A),1,100,,,,,,,
10104101906,1101906,10550,Bega Valley (A),1,100,,,,,,,
10104101907,1101907,10550,Bega Valley (A),1,100,,,,,,,
10104101908,1101908,10550,Bega Valley (A),1,100,,,,,,,
10104101909,1101909,10550,Bega Valley (A),1,100,,,,,,,
10104101910,1101910,10550,Bega Valley (A),1,100,,,,,,,
10104101911,1101911,10550,Bega Valley (A),1,100,,,,,,,
10104101912,1101912,10550,Bega Valley (A),1,100,,,,,,,
10104101913,1101913,10550,Bega Valley (A),1,100,,,,,,,
10104101914,1101914,10550,Bega Valley (A),1,100,,,,,,,
10104101915,1101915,10550,Bega Valley (A),1,100,,,,,,,
10104101916,1101916,10550,Bega Valley (A),1,100,,,,,,,
10104101917,1101917,10550,Bega Valley (A),1,100,,,,,,,
10104101918,1101918,10550,Bega Valley (A),1,100,,,,,,,
10104101919,1101919,10550,Bega Valley (A),1,100,,,,,,,
10104101920,1101920,10550,Bega Valley (A),1,100,,,,,,,
10104101921,1101921,10550,Bega Valley (A),1,100,,,,,,,
10104101922,1101922,10550,Bega Valley (A),1,100,,,,,,,
10104102001,1102001,10550,Bega Valley (A),1,100,,,,,,,
10104102002,1102002,10550,Bega Valley (A),1,100,,,,,,,
10104102003,1102003,10550,Bega Valley (A),1,100,,,,,,,
10104102004,1102004,10550,Bega Valley (A),1,100,,,,,,,
10104102005,1102005,10550,Bega Valley (A),1,100,,,,,,,
10104102006,1102006,10550,Bega Valley (A),1,100,,,,,,,
10104102007,1102007,10550,Bega Valley (A),1,100,,,,,,,
10104102008,1102008,10550,Bega Valley (A),1,100,,,,,,,
10104102009,1102009,10550,Bega Valley (A),1,100,,,,,,,
10104102010,1102010,10550,Bega Valley (A),0.4911204,49.1120439,,,,,,,
10104102010,1102010,11000,Bombala (A),0.5088796,50.8879561,,,,,,,
10104102011,1102011,10550,Bega Valley (A),1,100,,,,,,,
10104102012,1102012,10550,Bega Valley (A),1,100,,,,,,,
10104102013,1102013,10550,Bega Valley (A),1,100,,,,,,,
10104102014,1102014,10550,Bega Valley (A),1,100,,,,,,,
10104102015,1102015,10550,Bega Valley (A),0.8695539,86.9553876,,,,,,,
10104102015,1102015,12750,Eurobodalla (A),0.1304461,13.0446124,,,,,,,
10104102016,1102016,10550,Bega Valley (A),1,100,,,,,,,
10104102017,1102017,10550,Bega Valley (A),1,100,,,,,,,
10104102018,1102018,10550,Bega Valley (A),1,100,,,,,,,
10104102019,1102019,10550,Bega Valley (A),1,100,,,,,,,
10104102020,1102020,10550,Bega Valley (A),1,100,,,,,,,
10104102021,1102021,10550,Bega Valley (A),1,100,,,,,,,
10104102022,1102022,10550,Bega Valley (A),1,100,,,,,,,
10104102023,1102023,10550,Bega Valley (A),1,100,,,,,,,
10104102024,1102024,10550,Bega Valley (A),1,100,,,,,,,
10104102025,1102025,10550,Bega Valley (A),1,100,,,,,,,
10104102026,1102026,10550,Bega Valley (A),1,100,,,,,,,
10104102027,1102027,10550,Bega Valley (A),1,100,,,,,,,
10104102028,1102028,10550,Bega Valley (A),1,100,,,,,,,
10104102029,1102029,10550,Bega Valley (A),1,100,,,,,,,
10104102030,1102030,10550,Bega Valley (A),1,100,,,,,,,
10104102031,1102031,10550,Bega Valley (A),1,100,,,,,,,
10104102032,1102032,10550,Bega Valley (A),1,100,,,,,,,
10104102101,1102101,12750,Eurobodalla (A),1,100,,,,,,,
10104102102,1102102,12750,Eurobodalla (A),1,100,,,,,,,
10104102103,1102103,12750,Eurobodalla (A),1,100,,,,,,,
10104102104,1102104,12750,Eurobodalla (A),1,100,,,,,,,
10104102105,1102105,12750,Eurobodalla (A),1,100,,,,,,,
10104102106,1102106,12750,Eurobodalla (A),1,100,,,,,,,
10104102107,1102107,12750,Eurobodalla (A),1,100,,,,,,,
10104102201,1102201,10550,Bega Valley (A),0.4897938,48.9793815,,,,,,,
10104102201,1102201,12750,Eurobodalla (A),0.5101892,51.0189175,,,,,,,
10104102301,1102301,10550,Bega Valley (A),1,100,,,,,,,
10104102302,1102302,10550,Bega Valley (A),1,100,,,,,,,
10104102303,1102303,10550,Bega Valley (A),1,100,,,,,,,
10104102304,1102304,10550,Bega Valley (A),1,100,,,,,,,
10104102305,1102305,10550,Bega Valley (A),1,100,,,,,,,
10104102306,1102306,10550,Bega Valley (A),1,100,,,,,,,
10104102307,1102307,10550,Bega Valley (A),1,100,,,,,,,
10104102308,1102308,10550,Bega Valley (A),1,100,,,,,,,
10104102309,1102309,10550,Bega Valley (A),1,100,,,,,,,
10104102310,1102310,10550,Bega Valley (A),1,100,,,,,,,
10104102401,1102401,12750,Eurobodalla (A),0.4456181,44.5618122,,,,,,,
10104102401,1102401,16950,Shoalhaven (C),0.5543819,55.4381878,,,,,,,
10104102402,1102402,12750,Eurobodalla (A),0.9029522,90.2952226,,,,,,,
10104102402,1102402,16950,Shoalhaven (C),0.0970478,9.7047774,,,,,,,
10104102403,1102403,12750,Eurobodalla (A),1,100,,,,,,,
10104102404,1102404,12750,Eurobodalla (A),1,100,,,,,,,
10104102405,1102405,12750,Eurobodalla (A),1,100,,,,,,,
10104102406,1102406,12750,Eurobodalla (A),1,100,,,,,,,
10104102407,1102407,12750,Eurobodalla (A),1,100,,,,,,,
10104102408,1102408,12750,Eurobodalla (A),1,100,,,,,,,
10104102409,1102409,12750,Eurobodalla (A),1,100,,,,,,,
10104102410,1102410,12750,Eurobodalla (A),1,100,,,,,,,
10104102411,1102411,12750,Eurobodalla (A),1,100,,,,,,,
10104102412,1102412,12750,Eurobodalla (A),1,100,,,,,,,
10104102501,1102501,10550,Bega Valley (A),1,100,,,,,,,
10104102502,1102502,10550,Bega Valley (A),1,100,,,,,,,
10104102503,1102503,10550,Bega Valley (A),1,100,,,,,,,
10104102504,1102504,10550,Bega Valley (A),1,100,,,,,,,
10104102505,1102505,10550,Bega Valley (A),1,100,,,,,,,
10104102506,1102506,10550,Bega Valley (A),1,100,,,,,,,
10104102507,1102507,10550,Bega Valley (A),1,100,,,,,,,
10104102508,1102508,10550,Bega Valley (A),1,100,,,,,,,
10104102509,1102509,10550,Bega Valley (A),1,100,,,,,,,
10104102510,1102510,10550,Bega Valley (A),1,100,,,,,,,
10104102511,1102511,10550,Bega Valley (A),1,100,,,,,,,
10104102512,1102512,10550,Bega Valley (A),1,100,,,,,,,
10104102513,1102513,10550,Bega Valley (A),1,100,,,,,,,
10104102514,1102514,10550,Bega Valley (A),1,100,,,,,,,
10104102515,1102515,10550,Bega Valley (A),1,100,,,,,,,
10104102516,1102516,10550,Bega Valley (A),1,100,,,,,,,
10104102517,1102517,10550,Bega Valley (A),1,100,,,,,,,
10104102518,1102518,10550,Bega Valley (A),1,100,,,,,,,
10104102519,1102519,10550,Bega Valley (A),1,100,,,,,,,
10104102520,1102520,10550,Bega Valley (A),1,100,,,,,,,
10104102521,1102521,10550,Bega Valley (A),1,100,,,,,,,
10104102522,1102522,10550,Bega Valley (A),1,100,,,,,,,
10104102523,1102523,10550,Bega Valley (A),1,100,,,,,,,
10104102524,1102524,10550,Bega Valley (A),1,100,,,,,,,
10104102525,1102525,10550,Bega Valley (A),1,100,,,,,,,
10104102526,1102526,10550,Bega Valley (A),1,100,,,,,,,
10104102527,1102527,10550,Bega Valley (A),1,100,,,,,,,
10104102528,1102528,10550,Bega Valley (A),1,100,,,,,,,
10104102529,1102529,10550,Bega Valley (A),1,100,,,,,,,
10104102530,1102530,10550,Bega Valley (A),1,100,,,,,,,
10104102601,1102601,12750,Eurobodalla (A),1,100,,,,,,,
10104102602,1102602,12750,Eurobodalla (A),1,100,,,,,,,
10104102603,1102603,12750,Eurobodalla (A),1,100,,,,,,,
10104102604,1102604,12750,Eurobodalla (A),1,100,,,,,,,
10104102605,1102605,12750,Eurobodalla (A),1,100,,,,,,,
10104102606,1102606,12750,Eurobodalla (A),1,100,,,,,,,
10104102607,1102607,12750,Eurobodalla (A),1,100,,,,,,,
10104102608,1102608,12750,Eurobodalla (A),1,100,,,,,,,
10104102609,1102609,12750,Eurobodalla (A),1,100,,,,,,,
10104102610,1102610,12750,Eurobodalla (A),1,100,,,,,,,
10104102611,1102611,12750,Eurobodalla (A),1,100,,,,,,,
10104102612,1102612,12750,Eurobodalla (A),1,100,,,,,,,
10104102613,1102613,12750,Eurobodalla (A),1,100,,,,,,,
10104102614,1102614,12750,Eurobodalla (A),1,100,,,,,,,
10104102615,1102615,12750,Eurobodalla (A),1,100,,,,,,,
10104102616,1102616,12750,Eurobodalla (A),1,100,,,,,,,
10104102617,1102617,12750,Eurobodalla (A),1,100,,,,,,,
10104102618,1102618,12750,Eurobodalla (A),1,100,,,,,,,
10104102619,1102619,12750,Eurobodalla (A),1,100,,,,,,,
10104102620,1102620,12750,Eurobodalla (A),1,100,,,,,,,
10104102621,1102621,12750,Eurobodalla (A),1,100,,,,,,,
10104102622,1102622,12750,Eurobodalla (A),1,100,,,,,,,
10104102623,1102623,12750,Eurobodalla (A),1,100,,,,,,,
10104102701,1102701,10550,Bega Valley (A),1,100,,,,,,,
10104102702,1102702,12750,Eurobodalla (A),1,100,,,,,,,
10104102703,1102703,12750,Eurobodalla (A),1,100,,,,,,,
10104102704,1102704,12750,Eurobodalla (A),1,100,,,,,,,
10104102705,1102705,12750,Eurobodalla (A),1,100,,,,,,,
10104102706,1102706,12750,Eurobodalla (A),1,100,,,,,,,
10104102707,1102707,12750,Eurobodalla (A),1,100,,,,,,,
10104102708,1102708,12750,Eurobodalla (A),1,100,,,,,,,
10104102709,1102709,12750,Eurobodalla (A),1,100,,,,,,,
10104102710,1102710,10550,Bega Valley (A),1,100,,,,,,,
10104102711,1102711,10550,Bega Valley (A),1,100,,,,,,,
10104102712,1102712,12750,Eurobodalla (A),1,100,,,,,,,
10104102713,1102713,12750,Eurobodalla (A),1,100,,,,,,,
10104102714,1102714,12750,Eurobodalla (A),1,100,,,,,,,
10104102715,1102715,12750,Eurobodalla (A),1,100,,,,,,,
10104102716,1102716,12750,Eurobodalla (A),1,100,,,,,,,
10104102717,1102717,10550,Bega Valley (A),1,100,,,,,,,
10104102718,1102718,10550,Bega Valley (A),1,100,,,,,,,
10104102719,1102719,10550,Bega Valley (A),1,100,,,,,,,
10104102720,1102720,10550,Bega Valley (A),1,100,,,,,,,
10104102721,1102721,10550,Bega Valley (A),0.8901544,89.0154406,,,,,,,
10104102721,1102721,12750,Eurobodalla (A),0.1098456,10.9845594,,,,,,,
10104102722,1102722,12750,Eurobodalla (A),1,100,,,,,,,
10104102723,1102723,12750,Eurobodalla (A),1,100,,,,,,,
10104102724,1102724,12750,Eurobodalla (A),1,100,,,,,,,
10104102725,1102725,12750,Eurobodalla (A),1,100,,,,,,,
10104102726,1102726,12750,Eurobodalla (A),1,100,,,,,,,
10104102727,1102727,12750,Eurobodalla (A),1,100,,,,,,,
10104102728,1102728,12750,Eurobodalla (A),1,100,,,,,,,
10104102729,1102729,12750,Eurobodalla (A),1,100,,,,,,,
10201102802,1102802,13100,Gosford (C),1,100,,,,,,,
10201102803,1102803,13100,Gosford (C),1,100,,,,,,,
10201102804,1102804,13100,Gosford (C),1,100,,,,,,,
10201102805,1102805,13100,Gosford (C),1,100,,,,,,,
10201102806,1102806,13100,Gosford (C),1,100,,,,,,,
10201102807,1102807,13100,Gosford (C),1,100,,,,,,,
10201102808,1102808,13100,Gosford (C),1,100,,,,,,,
10201102809,1102809,13100,Gosford (C),1,100,,,,,,,
10201102810,1102810,13100,Gosford (C),1,100,,,,,,,
10201102811,1102811,13100,Gosford (C),1,100,,,,,,,
10201102812,1102812,13100,Gosford (C),1,100,,,,,,,
10201102813,1102813,13100,Gosford (C),1,100,,,,,,,
10201102814,1102814,13100,Gosford (C),1,100,,,,,,,
10201102815,1102815,13100,Gosford (C),1,100,,,,,,,
10201102816,1102816,13100,Gosford (C),1,100,,,,,,,
10201102817,1102817,13100,Gosford (C),1,100,,,,,,,
10201102818,1102818,13100,Gosford (C),1,100,,,,,,,
10201102901,1102901,13100,Gosford (C),1,100,,,,,,,
10201102902,1102902,13100,Gosford (C),1,100,,,,,,,
10201102903,1102903,13100,Gosford (C),1,100,,,,,,,
10201102904,1102904,13100,Gosford (C),1,100,,,,,,,
10201102905,1102905,13100,Gosford (C),1,100,,,,,,,
10201102906,1102906,13100,Gosford (C),1,100,,,,,,,
10201102907,1102907,13100,Gosford (C),1,100,,,,,,,
10201102908,1102908,13100,Gosford (C),1,100,,,,,,,
10201102909,1102909,13100,Gosford (C),1,100,,,,,,,
10201102910,1102910,13100,Gosford (C),1,100,,,,,,,
10201102911,1102911,13100,Gosford (C),1,100,,,,,,,
10201102912,1102912,13100,Gosford (C),1,100,,,,,,,
10201102913,1102913,13100,Gosford (C),1,100,,,,,,,
10201102914,1102914,13100,Gosford (C),1,100,,,,,,,
10201102915,1102915,13100,Gosford (C),1,100,,,,,,,
10201102916,1102916,13100,Gosford (C),1,100,,,,,,,
10201102917,1102917,13100,Gosford (C),1,100,,,,,,,
10201102918,1102918,13100,Gosford (C),1,100,,,,,,,
10201102919,1102919,13100,Gosford (C),1,100,,,,,,,
10201102920,1102920,13100,Gosford (C),1,100,,,,,,,
10201102921,1102921,13100,Gosford (C),1,100,,,,,,,
10201102922,1102922,13100,Gosford (C),1,100,,,,,,,
10201102923,1102923,13100,Gosford (C),1,100,,,,,,,
10201102924,1102924,13100,Gosford (C),1,100,,,,,,,
10201102925,1102925,13100,Gosford (C),1,100,,,,,,,
10201102926,1102926,13100,Gosford (C),1,100,,,,,,,
10201102927,1102927,13100,Gosford (C),1,100,,,,,,,
10201102928,1102928,13100,Gosford (C),1,100,,,,,,,
10201103001,1103001,13100,Gosford (C),1,100,,,,,,,
10201103002,1103002,13100,Gosford (C),1,100,,,,,,,
10201103003,1103003,13100,Gosford (C),1,100,,,,,,,
10201103004,1103004,13100,Gosford (C),1,100,,,,,,,
10201103005,1103005,13100,Gosford (C),1,100,,,,,,,
10201103006,1103006,13100,Gosford (C),1,100,,,,,,,
10201103007,1103007,18550,Wyong (A),1,100,,,,,,,
10201103008,1103008,13100,Gosford (C),1,100,,,,,,,
10201103009,1103009,13100,Gosford (C),1,100,,,,,,,
10201103010,1103010,13100,Gosford (C),1,100,,,,,,,
10201103011,1103011,13100,Gosford (C),1,100,,,,,,,
10201103012,1103012,13100,Gosford (C),1,100,,,,,,,
10201103101,1103101,13100,Gosford (C),1,100,,,,,,,
10201103102,1103102,13100,Gosford (C),1,100,,,,,,,
10201103103,1103103,13100,Gosford (C),1,100,,,,,,,
10201103104,1103104,13100,Gosford (C),1,100,,,,,,,
10201103105,1103105,13100,Gosford (C),1,100,,,,,,,
10201103106,1103106,13100,Gosford (C),1,100,,,,,,,
10201103107,1103107,13100,Gosford (C),1,100,,,,,,,
10201103108,1103108,13100,Gosford (C),1,100,,,,,,,
10201103109,1103109,13100,Gosford (C),1,100,,,,,,,
10201103110,1103110,13100,Gosford (C),1,100,,,,,,,
10201103111,1103111,13100,Gosford (C),1,100,,,,,,,
10201103112,1103112,13100,Gosford (C),1,100,,,,,,,
10201103113,1103113,13100,Gosford (C),1,100,,,,,,,
10201103114,1103114,13100,Gosford (C),1,100,,,,,,,
10201103115,1103115,13100,Gosford (C),1,100,,,,,,,
10201103116,1103116,13100,Gosford (C),1,100,,,,,,,
10201103117,1103117,13100,Gosford (C),1,100,,,,,,,
10201103118,1103118,13100,Gosford (C),1,100,,,,,,,
10201103119,1103119,13100,Gosford (C),1,100,,,,,,,
10201103120,1103120,13100,Gosford (C),1,100,,,,,,,
10201103121,1103121,13100,Gosford (C),1,100,,,,,,,
10201103122,1103122,13100,Gosford (C),1,100,,,,,,,
10201103123,1103123,13100,Gosford (C),1,100,,,,,,,
10201103124,1103124,13100,Gosford (C),1,100,,,,,,,
10201103125,1103125,13100,Gosford (C),1,100,,,,,,,
10201103126,1103126,13100,Gosford (C),1,100,,,,,,,
10201103127,1103127,13100,Gosford (C),1,100,,,,,,,
10201103128,1103128,13100,Gosford (C),1,100,,,,,,,
10201103129,1103129,13100,Gosford (C),1,100,,,,,,,
10201103130,1103130,13100,Gosford (C),1,100,,,,,,,
10201103131,1103131,13100,Gosford (C),1,100,,,,,,,
10201103132,1103132,13100,Gosford (C),1,100,,,,,,,
10201103133,1103133,13100,Gosford (C),1,100,,,,,,,
10201103134,1103134,13100,Gosford (C),1,100,,,,,,,
10201103135,1103135,13100,Gosford (C),1,100,,,,,,,
10201103136,1103136,13100,Gosford (C),1,100,,,,,,,
10201103137,1103137,13100,Gosford (C),1,100,,,,,,,
10201103138,1103138,13100,Gosford (C),1,100,,,,,,,
10201103201,1103201,13100,Gosford (C),1,100,,,,,,,
10201103202,1103202,13100,Gosford (C),1,100,,,,,,,
10201103203,1103203,13100,Gosford (C),1,100,,,,,,,
10201103204,1103204,13100,Gosford (C),1,100,,,,,,,
10201103205,1103205,13100,Gosford (C),1,100,,,,,,,
10201103206,1103206,13100,Gosford (C),1,100,,,,,,,
10201103207,1103207,13100,Gosford (C),1,100,,,,,,,
10201103208,1103208,13100,Gosford (C),1,100,,,,,,,
10201103209,1103209,13100,Gosford (C),1,100,,,,,,,
10201103210,1103210,13100,Gosford (C),1,100,,,,,,,
10201103211,1103211,13100,Gosford (C),1,100,,,,,,,
10201103212,1103212,13100,Gosford (C),1,100,,,,,,,
10201103213,1103213,13100,Gosford (C),1,100,,,,,,,
10201103214,1103214,13100,Gosford (C),1,100,,,,,,,
10201103215,1103215,13100,Gosford (C),1,100,,,,,,,
10201103216,1103216,13100,Gosford (C),1,100,,,,,,,
10201103217,1103217,13100,Gosford (C),1,100,,,,,,,
10201103218,1103218,13100,Gosford (C),1,100,,,,,,,
10201103219,1103219,13100,Gosford (C),1,100,,,,,,,
10201103220,1103220,13100,Gosford (C),1,100,,,,,,,
10201103221,1103221,13100,Gosford (C),1,100,,,,,,,
10201103222,1103222,13100,Gosford (C),1,100,,,,,,,
10201103223,1103223,13100,Gosford (C),1,100,,,,,,,
10201103224,1103224,13100,Gosford (C),1,100,,,,,,,
10201103225,1103225,13100,Gosford (C),1,100,,,,,,,
10201103226,1103226,13100,Gosford (C),1,100,,,,,,,
10201103227,1103227,13100,Gosford (C),1,100,,,,,,,
10201103228,1103228,13100,Gosford (C),1,100,,,,,,,
10201103229,1103229,13100,Gosford (C),1,100,,,,,,,
10201103230,1103230,13100,Gosford (C),1,100,,,,,,,
10201103231,1103231,13100,Gosford (C),1,100,,,,,,,
10201103232,1103232,13100,Gosford (C),1,100,,,,,,,
10201103233,1103233,13100,Gosford (C),1,100,,,,,,,
10201103234,1103234,13100,Gosford (C),1,100,,,,,,,
10201103235,1103235,13100,Gosford (C),1,100,,,,,,,
10201103236,1103236,13100,Gosford (C),1,100,,,,,,,
10201103237,1103237,13100,Gosford (C),1,100,,,,,,,
10201103238,1103238,13100,Gosford (C),1,100,,,,,,,
10201103239,1103239,13100,Gosford (C),1,100,,,,,,,
10201103240,1103240,13100,Gosford (C),1,100,,,,,,,
10201103241,1103241,13100,Gosford (C),1,100,,,,,,,
10201103242,1103242,13100,Gosford (C),1,100,,,,,,,
10201103243,1103243,13100,Gosford (C),1,100,,,,,,,
10201103244,1103244,13100,Gosford (C),1,100,,,,,,,
10201103301,1103301,13100,Gosford (C),1,100,,,,,,,
10201103302,1103302,13100,Gosford (C),1,100,,,,,,,
10201103303,1103303,13100,Gosford (C),1,100,,,,,,,
10201103304,1103304,13100,Gosford (C),1,100,,,,,,,
10201103305,1103305,13100,Gosford (C),1,100,,,,,,,
10201103306,1103306,13100,Gosford (C),1,100,,,,,,,
10201103307,1103307,13100,Gosford (C),1,100,,,,,,,
10201103308,1103308,13100,Gosford (C),1,100,,,,,,,
10201103309,1103309,13100,Gosford (C),1,100,,,,,,,
10201103310,1103310,13100,Gosford (C),1,100,,,,,,,
10201103311,1103311,13100,Gosford (C),1,100,,,,,,,
10201103312,1103312,13100,Gosford (C),1,100,,,,,,,
10201103313,1103313,13100,Gosford (C),1,100,,,,,,,
10201103314,1103314,13100,Gosford (C),1,100,,,,,,,
10201103315,1103315,13100,Gosford (C),1,100,,,,,,,
10201103316,1103316,13100,Gosford (C),1,100,,,,,,,
10201103317,1103317,13100,Gosford (C),1,100,,,,,,,
10201103318,1103318,13100,Gosford (C),1,100,,,,,,,
10201103319,1103319,13100,Gosford (C),1,100,,,,,,,
10201103320,1103320,13100,Gosford (C),1,100,,,,,,,
10201103401,1103401,13100,Gosford (C),1,100,,,,,,,
10201103402,1103402,13100,Gosford (C),1,100,,,,,,,
10201103403,1103403,13100,Gosford (C),1,100,,,,,,,
10201103404,1103404,13100,Gosford (C),1,100,,,,,,,
10201103405,1103405,13100,Gosford (C),1,100,,,,,,,
10201103406,1103406,13100,Gosford (C),1,100,,,,,,,
10201103407,1103407,13100,Gosford (C),1,100,,,,,,,
10201103408,1103408,13100,Gosford (C),1,100,,,,,,,
10201103409,1103409,13100,Gosford (C),1,100,,,,,,,
